Frame_ID,Time_s,Arduino_State,Camera_Frame,Raw_Ticks_Signed,Zeroed_Dist_cm,Smoothed_Vel_cm_s
1,0.000000,0,33,73,0.0000,0.0000
2,0.000900,0,34,73,0.0000,0.0000
3,0.001800,0,34,73,0.0000,0.0000
4,0.002700,0,34,73,0.0000,0.0000
5,0.003600,0,34,73,0.0000,0.0000
6,0.004500,0,34,73,0.0000,0.0000
7,0.005400,0,34,73,0.0000,0.0000
8,0.006300,0,34,73,0.0000,0.0000
9,0.007200,0,34,73,0.0000,0.0000
10,0.008099,0,34,73,0.0000,0.0000
11,0.008999,0,34,73,0.0000,0.0000
12,0.009899,0,34,74,0.0119,1.2010
13,0.010800,0,34,74,0.0119,1.1008
14,0.011700,0,34,74,0.0119,1.0161
15,0.012600,0,34,74,0.0119,0.9435
16,0.013500,0,34,74,0.0119,0.8806
17,0.014400,0,34,74,0.0119,0.8256
18,0.015300,0,37,74,0.0119,0.7770
19,0.016200,0,37,74,0.0119,0.7338
20,0.017100,0,37,74,0.0119,0.6952
21,0.017999,0,37,74,0.0119,0.6605
22,0.018899,0,37,74,0.0119,0.6290
23,0.019799,0,37,74,0.0119,0.6004
24,0.020699,0,37,74,0.0119,0.5743
25,0.021599,0,37,75,0.0238,1.1008
26,0.022499,0,37,75,0.0238,1.0568
27,0.023399,0,37,75,0.0238,1.0161
28,0.024299,0,37,75,0.0238,0.9785
29,0.025199,0,37,75,0.0238,0.9435
30,0.026100,0,37,75,0.0238,0.9110
31,0.027000,0,37,75,0.0238,0.8806
32,0.027900,0,37,75,0.0238,0.8522
33,0.028799,0,37,75,0.0238,0.8256
34,0.029699,0,37,76,0.0357,1.2009
35,0.030599,0,37,76,0.0357,1.1655
36,0.031499,0,37,76,0.0357,1.1322
37,0.032399,0,37,76,0.0357,1.1008
38,0.033299,0,37,76,0.0357,1.0710
39,0.034199,0,37,76,0.0357,1.0429
40,0.035099,0,37,76,0.0357,1.0161
41,0.035999,0,37,77,0.0476,1.3209
42,0.036899,0,37,77,0.0476,1.2887
43,0.037799,0,37,77,0.0476,1.2580
44,0.038699,0,37,77,0.0476,1.2288
45,0.039600,0,37,77,0.0476,1.2009
46,0.040500,0,37,77,0.0476,1.1742
47,0.041400,0,37,77,0.0476,1.1486
48,0.042300,0,37,77,0.0476,1.1242
49,0.043200,0,37,78,0.0594,1.3760
50,0.044100,0,37,78,0.0594,1.3479
51,0.045000,0,37,78,0.0594,1.3209
52,0.045900,0,37,78,0.0594,1.2950
53,0.046800,0,37,78,0.0594,1.2701
54,0.047700,0,37,78,0.0594,1.2462
55,0.048600,0,37,78,0.0594,1.2231
56,0.049500,0,37,78,0.0594,1.2009
57,0.050400,0,37,78,0.0594,1.2009
58,0.051300,0,37,78,0.0594,1.2009
59,0.052200,0,37,79,0.0713,1.4410
60,0.053100,0,37,79,0.0713,1.4410
61,0.054000,0,37,79,0.0713,1.4410
62,0.054900,0,37,79,0.0713,1.4410
63,0.055800,0,37,79,0.0713,1.4410
64,0.056700,0,37,79,0.0713,1.4410
65,0.057600,0,37,79,0.0713,1.4410
66,0.058500,0,37,80,0.0832,1.6812
67,0.059400,0,37,80,0.0832,1.4410
68,0.060300,0,37,80,0.0832,1.4410
69,0.061200,0,37,80,0.0832,1.4410
70,0.062100,0,37,80,0.0832,1.4410
71,0.063000,0,38,80,0.0832,1.4410
72,0.063900,0,38,81,0.0951,1.6812
73,0.064800,0,38,81,0.0951,1.6812
74,0.065700,0,38,81,0.0951,1.6812
75,0.066600,0,38,81,0.0951,1.6812
76,0.067500,0,38,81,0.0951,1.6812
77,0.068400,0,38,81,0.0951,1.6812
78,0.069300,0,38,81,0.0951,1.6812
79,0.070200,0,38,82,0.1070,1.9213
80,0.071100,0,38,82,0.1070,1.6812
81,0.072000,0,38,82,0.1070,1.6812
82,0.072900,0,38,82,0.1070,1.6812
83,0.073800,0,38,82,0.1070,1.6812
84,0.074700,0,38,82,0.1070,1.6812
85,0.075600,0,38,82,0.1070,1.6812
86,0.076500,0,38,82,0.1070,1.6812
87,0.077400,0,38,83,0.1189,1.9214
88,0.078300,0,41,83,0.1189,1.9213
89,0.079200,0,41,83,0.1189,1.6812
90,0.080100,0,41,83,0.1189,1.6812
91,0.081000,0,41,83,0.1189,1.6812
92,0.081900,0,41,83,0.1189,1.6812
93,0.082800,0,41,84,0.1308,1.9213
94,0.083700,0,41,84,0.1308,1.9213
95,0.084600,0,41,84,0.1308,1.9213
96,0.085500,0,41,84,0.1308,1.6812
97,0.086400,0,41,84,0.1308,1.6812
98,0.087300,0,41,85,0.1427,1.9213
99,0.088200,0,41,85,0.1427,1.9213
100,0.089100,0,41,85,0.1427,1.9213
101,0.090000,0,41,85,0.1427,1.9213
102,0.090900,0,41,85,0.1427,1.9213
103,0.091800,0,41,85,0.1427,1.9213
104,0.092700,0,41,86,0.1545,1.9213
105,0.093600,0,41,86,0.1545,1.9213
106,0.094500,0,41,86,0.1545,1.9213
107,0.095400,0,41,86,0.1545,1.9213
108,0.096300,0,41,86,0.1545,1.9213
109,0.097200,0,41,86,0.1545,1.9213
110,0.098100,0,41,86,0.1545,1.9213
111,0.099000,0,41,87,0.1664,2.1615
112,0.099900,0,41,87,0.1664,2.1615
113,0.100800,0,41,87,0.1664,2.1615
114,0.101700,0,41,87,0.1664,1.9213
115,0.102600,0,41,87,0.1664,1.9213
116,0.103500,0,41,87,0.1664,1.9213
117,0.104400,0,41,88,0.1783,2.1615
118,0.105300,0,41,88,0.1783,2.1615
119,0.106200,0,41,88,0.1783,2.1615
120,0.107100,0,41,88,0.1783,2.1615
121,0.108000,0,41,88,0.1783,1.9213
122,0.108900,0,41,88,0.1783,1.9213
123,0.109800,0,41,89,0.1902,2.1615
124,0.110700,0,41,89,0.1902,2.1615
125,0.111600,0,41,89,0.1902,2.1615
126,0.112500,0,41,89,0.1902,2.1615
127,0.113400,0,41,89,0.1902,1.9213
128,0.114300,0,41,90,0.2021,2.1615
129,0.115200,0,41,90,0.2021,2.1615
130,0.116100,0,41,90,0.2021,2.1615
131,0.117000,0,41,90,0.2021,2.1615
132,0.117901,0,41,90,0.2021,2.1615
133,0.118801,0,41,90,0.2021,2.1615
134,0.119701,0,41,90,0.2021,1.9213
135,0.120601,0,41,91,0.2140,2.1615
136,0.121501,0,41,91,0.2140,2.1615
137,0.122401,0,41,91,0.2140,2.1615
138,0.123301,0,41,91,0.2140,2.1615
139,0.124201,0,42,91,0.2140,2.1615
140,0.125101,0,42,91,0.2140,2.1615
