Frame_ID,Time_s,Arduino_State,Camera_Frame,Raw_Ticks_Signed,Zeroed_Dist_cm,Smoothed_Vel_cm_s
1,0.000000,0,33,0,0.0000,0.0000
2,0.000900,0,34,0,0.0000,0.0000
3,0.001800,0,34,0,0.0000,0.0000
4,0.002700,0,34,0,0.0000,0.0000
5,0.003600,0,34,0,0.0000,0.0000
6,0.004500,0,34,0,0.0000,0.0000
7,0.005400,0,34,0,0.0000,0.0000
8,0.006300,0,34,0,0.0000,0.0000
9,0.007200,0,34,0,0.0000,0.0000
10,0.008100,0,34,0,0.0000,0.0000
11,0.009000,0,34,0,0.0000,0.0000
12,0.009900,0,34,0,0.0000,0.0000
13,0.010800,0,34,0,0.0000,0.0000
14,0.011700,0,34,0,0.0000,0.0000
15,0.012600,0,34,0,0.0000,0.0000
16,0.013500,0,34,0,0.0000,0.0000
17,0.014400,0,34,0,0.0000,0.0000
18,0.015300,0,34,0,0.0000,0.0000
19,0.016200,0,36,0,0.0000,0.0000
20,0.017100,0,36,0,0.0000,0.0000
21,0.018000,0,36,0,0.0000,0.0000
22,0.018900,0,36,0,0.0000,0.0000
23,0.019800,0,36,0,0.0000,0.0000
24,0.020700,0,36,0,0.0000,0.0000
25,0.021600,0,36,0,0.0000,0.0000
26,0.022500,0,36,0,0.0000,0.0000
27,0.023399,0,36,0,0.0000,0.0000
28,0.024299,0,36,0,0.0000,0.0000
29,0.025199,0,36,0,0.0000,0.0000
30,0.026100,0,36,0,0.0000,0.0000
31,0.027000,0,36,0,0.0000,0.0000
32,0.027900,0,36,0,0.0000,0.0000
33,0.028800,0,36,0,0.0000,0.0000
34,0.029699,0,36,0,0.0000,0.0000
35,0.030599,0,36,0,0.0000,0.0000
36,0.031499,0,36,0,0.0000,0.0000
37,0.032399,0,36,0,0.0000,0.0000
38,0.033299,0,36,0,0.0000,0.0000
39,0.034199,0,36,0,0.0000,0.0000
40,0.035099,0,36,0,0.0000,0.0000
41,0.035999,0,36,0,0.0000,0.0000
42,0.036899,0,36,0,0.0000,0.0000
43,0.037799,0,36,0,0.0000,0.0000
44,0.038700,0,36,0,0.0000,0.0000
45,0.039600,0,36,0,0.0000,0.0000
46,0.040500,0,36,0,0.0000,0.0000
47,0.041400,0,36,0,0.0000,0.0000
48,0.042300,0,36,0,0.0000,0.0000
49,0.043200,0,36,0,0.0000,0.0000
50,0.044100,0,36,0,0.0000,0.0000
51,0.045000,0,36,0,0.0000,0.0000
52,0.045900,0,36,0,0.0000,0.0000
53,0.046800,0,36,0,0.0000,0.0000
54,0.047700,0,36,0,0.0000,0.0000
55,0.048600,0,36,0,0.0000,0.0000
56,0.049500,0,36,0,0.0000,0.0000
57,0.050400,0,36,0,0.0000,0.0000
58,0.051300,0,36,0,0.0000,0.0000
59,0.052200,0,36,0,0.0000,0.0000
60,0.053100,0,36,0,0.0000,0.0000
61,0.054000,0,36,0,0.0000,0.0000
62,0.054900,0,36,0,0.0000,0.0000
63,0.055800,0,36,0,0.0000,0.0000
64,0.056700,0,36,0,0.0000,0.0000
65,0.057600,0,36,0,0.0000,0.0000
66,0.058500,0,36,0,0.0000,0.0000
67,0.059400,0,36,0,0.0000,0.0000
68,0.060300,0,36,0,0.0000,0.0000
69,0.061200,0,36,0,0.0000,0.0000
