Frame_ID,Time_s,Arduino_State,Camera_Frame,Raw_Ticks_Signed,Zeroed_Dist_cm,Smoothed_Vel_cm_s
1,0.000000,0,31,0,0.0000,0.0000
2,0.000900,0,32,0,0.0000,0.0000
3,0.001800,0,32,0,0.0000,0.0000
4,0.002700,0,32,0,0.0000,0.0000
5,0.003600,0,32,0,0.0000,0.0000
6,0.004500,0,32,0,0.0000,0.0000
7,0.005400,0,32,0,0.0000,0.0000
8,0.006300,0,32,0,0.0000,0.0000
9,0.007200,0,32,0,0.0000,0.0000
10,0.008100,0,32,0,0.0000,0.0000
11,0.009000,0,32,0,0.0000,0.0000
12,0.009900,0,32,0,0.0000,0.0000
13,0.010800,0,32,0,0.0000,0.0000
14,0.011700,0,32,0,0.0000,0.0000
15,0.012600,0,32,0,0.0000,0.0000
16,0.013500,0,32,0,0.0000,0.0000
17,0.014400,0,32,0,0.0000,0.0000
18,0.015300,0,35,0,0.0000,0.0000
19,0.016200,0,35,0,0.0000,0.0000
20,0.017100,0,35,0,0.0000,0.0000
21,0.018000,0,35,0,0.0000,0.0000
22,0.018900,0,35,0,0.0000,0.0000
23,0.019800,0,35,0,0.0000,0.0000
24,0.020700,0,35,0,0.0000,0.0000
25,0.021600,0,35,0,0.0000,0.0000
26,0.022500,0,35,0,0.0000,0.0000
27,0.023400,0,35,0,0.0000,0.0000
28,0.024300,0,35,0,0.0000,0.0000
29,0.025200,0,35,0,0.0000,0.0000
30,0.026100,0,35,0,0.0000,0.0000
31,0.027000,0,35,0,0.0000,0.0000
32,0.027900,0,35,0,0.0000,0.0000
33,0.028800,0,35,0,0.0000,0.0000
34,0.029700,0,35,0,0.0000,0.0000
35,0.030600,0,35,0,0.0000,0.0000
36,0.031500,0,35,0,0.0000,0.0000
37,0.032400,0,35,0,0.0000,0.0000
38,0.033300,0,35,0,0.0000,0.0000
39,0.034200,0,35,0,0.0000,0.0000
40,0.035100,0,35,0,0.0000,0.0000
41,0.036000,0,35,0,0.0000,0.0000
42,0.036900,0,35,0,0.0000,0.0000
43,0.037800,0,35,0,0.0000,0.0000
44,0.038700,0,35,0,0.0000,0.0000
45,0.039601,0,35,0,0.0000,0.0000
46,0.040501,0,35,0,0.0000,0.0000
47,0.041401,0,35,0,0.0000,0.0000
48,0.042301,0,35,0,0.0000,0.0000
49,0.043201,0,35,0,0.0000,0.0000
50,0.044101,0,35,0,0.0000,0.0000
51,0.045001,0,35,0,0.0000,0.0000
52,0.045901,0,35,0,0.0000,0.0000
53,0.046801,0,35,0,0.0000,0.0000
54,0.047701,0,35,0,0.0000,0.0000
55,0.048601,0,35,0,0.0000,0.0000
56,0.049501,0,35,0,0.0000,0.0000
57,0.050401,0,35,0,0.0000,0.0000
58,0.051301,0,35,0,0.0000,0.0000
59,0.052201,0,35,0,0.0000,0.0000
60,0.053101,0,35,0,0.0000,0.0000
61,0.054001,0,35,0,0.0000,0.0000
62,0.054901,0,35,0,0.0000,0.0000
63,0.055801,0,35,0,0.0000,0.0000
64,0.056701,0,35,0,0.0000,0.0000
65,0.057601,0,35,0,0.0000,0.0000
66,0.058501,0,35,0,0.0000,0.0000
67,0.059401,0,35,0,0.0000,0.0000
68,0.060301,0,35,0,0.0000,0.0000
69,0.061201,0,35,0,0.0000,0.0000
70,0.062101,0,36,0,0.0000,0.0000
71,0.063001,0,36,0,0.0000,0.0000
72,0.063901,0,36,0,0.0000,0.0000
73,0.064801,0,36,0,0.0000,0.0000
74,0.065701,0,36,0,0.0000,0.0000
75,0.066601,0,36,0,0.0000,0.0000
76,0.067501,0,36,0,0.0000,0.0000
77,0.068401,0,36,0,0.0000,0.0000
78,0.069301,0,36,0,0.0000,0.0000
79,0.070201,0,36,0,0.0000,0.0000
80,0.071101,0,36,0,0.0000,0.0000
81,0.072001,0,36,0,0.0000,0.0000
82,0.072901,0,36,0,0.0000,0.0000
83,0.073801,0,36,0,0.0000,0.0000
84,0.074701,0,36,0,0.0000,0.0000
85,0.075601,0,36,0,0.0000,0.0000
86,0.076501,0,36,0,0.0000,0.0000
87,0.077401,0,36,0,0.0000,0.0000
88,0.078301,0,38,0,0.0000,0.0000
89,0.079201,0,38,0,0.0000,0.0000
90,0.080101,0,38,0,0.0000,0.0000
91,0.081001,0,38,0,0.0000,0.0000
92,0.081901,0,38,0,0.0000,0.0000
93,0.082801,0,38,0,0.0000,0.0000
94,0.083701,0,38,0,0.0000,0.0000
95,0.084601,0,38,0,0.0000,0.0000
96,0.085501,0,38,0,0.0000,0.0000
97,0.086401,0,38,0,0.0000,0.0000
98,0.087301,0,38,0,0.0000,0.0000
99,0.088201,0,38,0,0.0000,0.0000
100,0.089101,0,38,0,0.0000,0.0000
101,0.090001,0,38,0,0.0000,0.0000
102,0.090901,0,38,0,0.0000,0.0000
103,0.091801,0,38,0,0.0000,0.0000
104,0.092701,0,38,0,0.0000,0.0000
105,0.093601,0,38,0,0.0000,0.0000
106,0.094501,0,38,0,0.0000,0.0000
107,0.095401,0,38,0,0.0000,0.0000
108,0.096301,0,38,0,0.0000,0.0000
109,0.097201,0,38,0,0.0000,0.0000
110,0.098101,0,38,0,0.0000,0.0000
111,0.099001,0,38,0,0.0000,0.0000
112,0.099901,0,38,0,0.0000,0.0000
113,0.100801,0,38,0,0.0000,0.0000
114,0.101701,0,38,0,0.0000,0.0000
115,0.102601,0,38,0,0.0000,0.0000
116,0.103501,0,38,0,0.0000,0.0000
117,0.104401,0,38,0,0.0000,0.0000
118,0.105301,0,38,0,0.0000,0.0000
119,0.106201,0,38,0,0.0000,0.0000
120,0.107101,0,38,0,0.0000,0.0000
121,0.108001,0,38,0,0.0000,0.0000
122,0.108901,0,38,0,0.0000,0.0000
123,0.109801,0,38,0,0.0000,0.0000
124,0.110701,0,38,0,0.0000,0.0000
125,0.111601,0,38,0,0.0000,0.0000
126,0.112501,0,38,0,0.0000,0.0000
127,0.113401,0,38,0,0.0000,0.0000
128,0.114301,0,38,0,0.0000,0.0000
129,0.115201,0,38,0,0.0000,0.0000
130,0.116102,0,38,0,0.0000,0.0000
131,0.117002,0,38,0,0.0000,0.0000
132,0.117902,0,38,0,0.0000,0.0000
133,0.118802,0,38,0,0.0000,0.0000
134,0.119702,0,38,0,0.0000,0.0000
135,0.120602,0,38,0,0.0000,0.0000
136,0.121502,0,38,0,0.0000,0.0000
137,0.122402,0,38,0,0.0000,0.0000
138,0.123302,0,39,0,0.0000,0.0000
139,0.124202,0,39,0,0.0000,0.0000
140,0.125102,0,39,0,0.0000,0.0000
141,0.126002,0,39,0,0.0000,0.0000
142,0.126902,0,39,0,0.0000,0.0000
143,0.127802,0,39,0,0.0000,0.0000
144,0.128702,0,39,0,0.0000,0.0000
145,0.129602,0,39,0,0.0000,0.0000
146,0.130502,0,39,0,0.0000,0.0000
147,0.131402,0,39,0,0.0000,0.0000
148,0.132302,0,39,0,0.0000,0.0000
149,0.133202,0,39,0,0.0000,0.0000
150,0.134102,0,39,0,0.0000,0.0000
151,0.135002,0,39,0,0.0000,0.0000
152,0.135902,0,39,0,0.0000,0.0000
153,0.136802,0,39,0,0.0000,0.0000
154,0.137702,0,39,0,0.0000,0.0000
155,0.138602,0,42,0,0.0000,0.0000
156,0.139502,0,42,0,0.0000,0.0000
157,0.140402,0,42,0,0.0000,0.0000
158,0.141302,0,42,0,0.0000,0.0000
159,0.142202,0,42,0,0.0000,0.0000
160,0.143102,0,42,0,0.0000,0.0000
161,0.144002,0,42,0,0.0000,0.0000
162,0.144902,0,42,0,0.0000,0.0000
163,0.145802,0,42,0,0.0000,0.0000
164,0.146702,0,42,0,0.0000,0.0000
165,0.147602,0,42,0,0.0000,0.0000
166,0.148502,0,42,0,0.0000,0.0000
167,0.149402,0,42,0,0.0000,0.0000
168,0.150302,0,42,0,0.0000,0.0000
169,0.151202,0,42,0,0.0000,0.0000
170,0.152102,0,42,0,0.0000,0.0000
171,0.153002,0,42,0,0.0000,0.0000
172,0.153902,0,42,0,0.0000,0.0000
173,0.154802,0,42,0,0.0000,0.0000
174,0.155702,0,42,0,0.0000,0.0000
175,0.156602,0,42,0,0.0000,0.0000
176,0.157502,0,42,0,0.0000,0.0000
177,0.158402,0,42,0,0.0000,0.0000
178,0.159302,0,42,0,0.0000,0.0000
179,0.160202,0,42,0,0.0000,0.0000
180,0.161102,0,42,0,0.0000,0.0000
181,0.162002,0,42,0,0.0000,0.0000
182,0.162902,0,42,0,0.0000,0.0000
183,0.163802,0,42,0,0.0000,0.0000
184,0.164702,0,42,0,0.0000,0.0000
185,0.165602,0,42,0,0.0000,0.0000
186,0.166502,0,42,0,0.0000,0.0000
187,0.167402,0,42,0,0.0000,0.0000
188,0.168302,0,42,0,0.0000,0.0000
189,0.169202,0,42,0,0.0000,0.0000
190,0.170102,0,42,0,0.0000,0.0000
191,0.171002,0,42,0,0.0000,0.0000
192,0.171902,0,42,0,0.0000,0.0000
193,0.172801,0,42,0,0.0000,0.0000
194,0.173701,0,42,0,0.0000,0.0000
195,0.174601,0,42,0,0.0000,0.0000
196,0.175501,0,42,0,0.0000,0.0000
197,0.176401,0,42,0,0.0000,0.0000
198,0.177301,0,42,0,0.0000,0.0000
199,0.178202,0,42,0,0.0000,0.0000
200,0.179102,0,42,0,0.0000,0.0000
201,0.180002,0,42,0,0.0000,0.0000
202,0.180902,0,42,0,0.0000,0.0000
203,0.181801,0,42,0,0.0000,0.0000
204,0.182701,0,42,0,0.0000,0.0000
